DATA_SOURCE,PRIORITY,CHECK_NAME,TABLE_NAME,DATE,STATUS
Snowflake,L,Missing_Downstream,Order_Status,2024-09-09,0
Snowflake,L,Missing_Downstream,Order_Status,2024-09-10,1
Snowflake,L,Missing_Downstream,Order_Status,2024-09-11,2
Snowflake,L,Missing_Downstream,Order_Status,2024-09-12,2
Snowflake,L,Missing_Downstream,Order_Status,2024-09-13,0
Snowflake,L,Missing_Downstream,Order_Status,2024-09-14,2
Snowflake,L,Missing_Downstream,Order_Status,2024-09-15,1
Snowflake,L,Missing_Downstream,Inventory_Adjustments,2024-09-09,1
Snowflake,L,Missing_Downstream,Inventory_Adjustments,2024-09-10,0
Snowflake,L,Missing_Downstream,Inventory_Adjustments,2024-09-11,2
Snowflake,L,Missing_Downstream,Inventory_Adjustments,2024-09-12,1
Snowflake,L,Missing_Downstream,Inventory_Adjustments,2024-09-13,1
Snowflake,L,Missing_Downstream,Inventory_Adjustments,2024-09-14,0
Snowflake,L,Missing_Downstream,Inventory_Adjustments,2024-09-15,2
Snowflake,L,Missing_Downstream,Supplier_Contacts,2024-09-09,0
Snowflake,L,Missing_Downstream,Supplier_Contacts,2024-09-10,0
Snowflake,L,Missing_Downstream,Supplier_Contacts,2024-09-11,0
Snowflake,L,Missing_Downstream,Supplier_Contacts,2024-09-12,1
Snowflake,L,Missing_Downstream,Supplier_Contacts,2024-09-13,0
Snowflake,L,Missing_Downstream,Supplier_Contacts,2024-09-14,1
Snowflake,L,Missing_Downstream,Supplier_Contacts,2024-09-15,1
Snowflake,L,Missing_Downstream,Customer_Addresses,2024-09-09,2
Snowflake,L,Missing_Downstream,Customer_Addresses,2024-09-10,0
Snowflake,L,Missing_Downstream,Customer_Addresses,2024-09-11,0
Snowflake,L,Missing_Downstream,Customer_Addresses,2024-09-12,0
Snowflake,L,Missing_Downstream,Customer_Addresses,2024-09-13,1
Snowflake,L,Missing_Downstream,Customer_Addresses,2024-09-14,0
Snowflake,L,Missing_Downstream,Customer_Addresses,2024-09-15,1
Snowflake,L,Missing_Downstream,Employee_Salaries,2024-09-09,0
Snowflake,L,Missing_Downstream,Employee_Salaries,2024-09-10,1
Snowflake,L,Missing_Downstream,Employee_Salaries,2024-09-11,0
Snowflake,L,Missing_Downstream,Employee_Salaries,2024-09-12,2
Snowflake,L,Missing_Downstream,Employee_Salaries,2024-09-13,1
Snowflake,L,Missing_Downstream,Employee_Salaries,2024-09-14,2
Snowflake,L,Missing_Downstream,Employee_Salaries,2024-09-15,1
Snowflake,L,Missing_Downstream,Sales_Regions,2024-09-09,0
Snowflake,L,Missing_Downstream,Sales_Regions,2024-09-10,0
Snowflake,L,Missing_Downstream,Sales_Regions,2024-09-11,0
Snowflake,L,Missing_Downstream,Sales_Regions,2024-09-12,2
Snowflake,L,Missing_Downstream,Sales_Regions,2024-09-13,0
Snowflake,L,Missing_Downstream,Sales_Regions,2024-09-14,1
Snowflake,L,Missing_Downstream,Sales_Regions,2024-09-15,2
Snowflake,L,Missing_Downstream,Product_Manufacturers,2024-09-09,0
Snowflake,L,Missing_Downstream,Product_Manufacturers,2024-09-10,0
Snowflake,L,Missing_Downstream,Product_Manufacturers,2024-09-11,1
Snowflake,L,Missing_Downstream,Product_Manufacturers,2024-09-12,1
Snowflake,L,Missing_Downstream,Product_Manufacturers,2024-09-13,2
Snowflake,L,Missing_Downstream,Product_Manufacturers,2024-09-14,1
Snowflake,L,Missing_Downstream,Product_Manufacturers,2024-09-15,1
Snowflake,L,Missing_Downstream,Order_Returns,2024-09-09,0
Snowflake,L,Missing_Downstream,Order_Returns,2024-09-10,2
Snowflake,L,Missing_Downstream,Order_Returns,2024-09-11,2
Snowflake,L,Missing_Downstream,Order_Returns,2024-09-12,2
Snowflake,L,Missing_Downstream,Order_Returns,2024-09-13,2
Snowflake,L,Missing_Downstream,Order_Returns,2024-09-14,0
Snowflake,L,Missing_Downstream,Order_Returns,2024-09-15,0
Snowflake,L,Missing_Downstream,Shipping_Providers,2024-09-09,1
Snowflake,L,Missing_Downstream,Shipping_Providers,2024-09-10,0
Snowflake,L,Missing_Downstream,Shipping_Providers,2024-09-11,2
Snowflake,L,Missing_Downstream,Shipping_Providers,2024-09-12,2
Snowflake,L,Missing_Downstream,Shipping_Providers,2024-09-13,0
Snowflake,L,Missing_Downstream,Shipping_Providers,2024-09-14,1
Snowflake,L,Missing_Downstream,Shipping_Providers,2024-09-15,2
Snowflake,L,Missing_Downstream,Customer_Referrals,2024-09-09,1
Snowflake,L,Missing_Downstream,Customer_Referrals,2024-09-10,0
Snowflake,L,Missing_Downstream,Customer_Referrals,2024-09-11,0
Snowflake,L,Missing_Downstream,Customer_Referrals,2024-09-12,2
Snowflake,L,Missing_Downstream,Customer_Referrals,2024-09-13,1
Snowflake,L,Missing_Downstream,Customer_Referrals,2024-09-14,2
Snowflake,L,Missing_Downstream,Customer_Referrals,2024-09-15,2
Snowflake,L,Missing_Downstream,Employee_Shifts,2024-09-09,0
Snowflake,L,Missing_Downstream,Employee_Shifts,2024-09-10,1
Snowflake,L,Missing_Downstream,Employee_Shifts,2024-09-11,0
Snowflake,L,Missing_Downstream,Employee_Shifts,2024-09-12,1
Snowflake,L,Missing_Downstream,Employee_Shifts,2024-09-13,2
Snowflake,L,Missing_Downstream,Employee_Shifts,2024-09-14,2
Snowflake,L,Missing_Downstream,Employee_Shifts,2024-09-15,0
Snowflake,L,Missing_Downstream,Product_Discounts,2024-09-09,2
Snowflake,L,Missing_Downstream,Product_Discounts,2024-09-10,1
Snowflake,L,Missing_Downstream,Product_Discounts,2024-09-11,0
Snowflake,L,Missing_Downstream,Product_Discounts,2024-09-12,0
Snowflake,L,Missing_Downstream,Product_Discounts,2024-09-13,1
Snowflake,L,Missing_Downstream,Product_Discounts,2024-09-14,0
Snowflake,L,Missing_Downstream,Product_Discounts,2024-09-15,0
Snowflake,L,Missing_Downstream,Sales_Commissions,2024-09-09,1
Snowflake,L,Missing_Downstream,Sales_Commissions,2024-09-10,1
Snowflake,L,Missing_Downstream,Sales_Commissions,2024-09-11,1
Snowflake,L,Missing_Downstream,Sales_Commissions,2024-09-12,0
Snowflake,L,Missing_Downstream,Sales_Commissions,2024-09-13,0
Snowflake,L,Missing_Downstream,Sales_Commissions,2024-09-14,0
Snowflake,L,Missing_Downstream,Sales_Commissions,2024-09-15,2
Snowflake,L,Missing_Downstream,Order_History,2024-09-09,1
Snowflake,L,Missing_Downstream,Order_History,2024-09-10,2
Snowflake,L,Missing_Downstream,Order_History,2024-09-11,2
Snowflake,L,Missing_Downstream,Order_History,2024-09-12,2
Snowflake,L,Missing_Downstream,Order_History,2024-09-13,2
Snowflake,L,Missing_Downstream,Order_History,2024-09-14,0
Snowflake,L,Missing_Downstream,Order_History,2024-09-15,2
Snowflake,L,Missing_Downstream,Inventory_Levels,2024-09-09,0
Snowflake,L,Missing_Downstream,Inventory_Levels,2024-09-10,1
Snowflake,L,Missing_Downstream,Inventory_Levels,2024-09-11,1
Snowflake,L,Missing_Downstream,Inventory_Levels,2024-09-12,1
Snowflake,L,Missing_Downstream,Inventory_Levels,2024-09-13,2
Snowflake,L,Missing_Downstream,Inventory_Levels,2024-09-14,0
Snowflake,L,Missing_Downstream,Inventory_Levels,2024-09-15,0
Snowflake,L,Missing_Downstream,Supplier_Purchases,2024-09-09,0
Snowflake,L,Missing_Downstream,Supplier_Purchases,2024-09-10,0
Snowflake,L,Missing_Downstream,Supplier_Purchases,2024-09-11,2
Snowflake,L,Missing_Downstream,Supplier_Purchases,2024-09-12,2
Snowflake,L,Missing_Downstream,Supplier_Purchases,2024-09-13,2
Snowflake,L,Missing_Downstream,Supplier_Purchases,2024-09-14,0
Snowflake,L,Missing_Downstream,Supplier_Purchases,2024-09-15,0
Snowflake,L,Missing_Downstream,Product_Attributes,2024-09-09,2
Snowflake,L,Missing_Downstream,Product_Attributes,2024-09-10,0
Snowflake,L,Missing_Downstream,Product_Attributes,2024-09-11,2
Snowflake,L,Missing_Downstream,Product_Attributes,2024-09-12,1
Snowflake,L,Missing_Downstream,Product_Attributes,2024-09-13,0
Snowflake,L,Missing_Downstream,Product_Attributes,2024-09-14,2
Snowflake,L,Missing_Downstream,Product_Attributes,2024-09-15,2
Snowflake,L,Missing_Downstream,Customer_Orders_History,2024-09-09,1
Snowflake,L,Missing_Downstream,Customer_Orders_History,2024-09-10,1
Snowflake,L,Missing_Downstream,Customer_Orders_History,2024-09-11,2
Snowflake,L,Missing_Downstream,Customer_Orders_History,2024-09-12,1
Snowflake,L,Missing_Downstream,Customer_Orders_History,2024-09-13,0
Snowflake,L,Missing_Downstream,Customer_Orders_History,2024-09-14,2
Snowflake,L,Missing_Downstream,Customer_Orders_History,2024-09-15,0
Snowflake,L,Missing_Downstream,Marketing_Leads,2024-09-09,1
Snowflake,L,Missing_Downstream,Marketing_Leads,2024-09-10,2
Snowflake,L,Missing_Downstream,Marketing_Leads,2024-09-11,2
Snowflake,L,Missing_Downstream,Marketing_Leads,2024-09-12,2
Snowflake,L,Missing_Downstream,Marketing_Leads,2024-09-13,1
Snowflake,L,Missing_Downstream,Marketing_Leads,2024-09-14,0
Snowflake,L,Missing_Downstream,Marketing_Leads,2024-09-15,0
Snowflake,L,Missing_Downstream,Sales_Invoices,2024-09-09,2
Snowflake,L,Missing_Downstream,Sales_Invoices,2024-09-10,1
Snowflake,L,Missing_Downstream,Sales_Invoices,2024-09-11,2
Snowflake,L,Missing_Downstream,Sales_Invoices,2024-09-12,2
Snowflake,L,Missing_Downstream,Sales_Invoices,2024-09-13,0
Snowflake,L,Missing_Downstream,Sales_Invoices,2024-09-14,2
Snowflake,L,Missing_Downstream,Sales_Invoices,2024-09-15,0
Snowflake,L,Missing_Downstream,Employee_Performance,2024-09-09,1
Snowflake,L,Missing_Downstream,Employee_Performance,2024-09-10,1
Snowflake,L,Missing_Downstream,Employee_Performance,2024-09-11,2
Snowflake,L,Missing_Downstream,Employee_Performance,2024-09-12,1
Snowflake,L,Missing_Downstream,Employee_Performance,2024-09-13,2
Snowflake,L,Missing_Downstream,Employee_Performance,2024-09-14,0
Snowflake,L,Missing_Downstream,Employee_Performance,2024-09-15,2
Snowflake,L,Missing_Downstream,Product_Stock,2024-09-09,1
Snowflake,L,Missing_Downstream,Product_Stock,2024-09-10,2
Snowflake,L,Missing_Downstream,Product_Stock,2024-09-11,0
Snowflake,L,Missing_Downstream,Product_Stock,2024-09-12,1
Snowflake,L,Missing_Downstream,Product_Stock,2024-09-13,2
Snowflake,L,Missing_Downstream,Product_Stock,2024-09-14,1
Snowflake,L,Missing_Downstream,Product_Stock,2024-09-15,0
Snowflake,L,Missing_Downstream,Order_Packaging,2024-09-09,1
Snowflake,L,Missing_Downstream,Order_Packaging,2024-09-10,0
Snowflake,L,Missing_Downstream,Order_Packaging,2024-09-11,1
Snowflake,L,Missing_Downstream,Order_Packaging,2024-09-12,2
Snowflake,L,Missing_Downstream,Order_Packaging,2024-09-13,1
Snowflake,L,Missing_Downstream,Order_Packaging,2024-09-14,0
Snowflake,L,Missing_Downstream,Order_Packaging,2024-09-15,0
Snowflake,L,Missing_Downstream,Shipping_Labels,2024-09-09,0
Snowflake,L,Missing_Downstream,Shipping_Labels,2024-09-10,0
Snowflake,L,Missing_Downstream,Shipping_Labels,2024-09-11,0
Snowflake,L,Missing_Downstream,Shipping_Labels,2024-09-12,2
Snowflake,L,Missing_Downstream,Shipping_Labels,2024-09-13,0
Snowflake,L,Missing_Downstream,Shipping_Labels,2024-09-14,0
Snowflake,L,Missing_Downstream,Shipping_Labels,2024-09-15,2
Snowflake,L,Missing_Downstream,Customer_Claims,2024-09-09,2
Snowflake,L,Missing_Downstream,Customer_Claims,2024-09-10,2
Snowflake,L,Missing_Downstream,Customer_Claims,2024-09-11,2
Snowflake,L,Missing_Downstream,Customer_Claims,2024-09-12,2
Snowflake,L,Missing_Downstream,Customer_Claims,2024-09-13,2
Snowflake,L,Missing_Downstream,Customer_Claims,2024-09-14,0
Snowflake,L,Missing_Downstream,Customer_Claims,2024-09-15,2
Snowflake,L,Missing_Downstream,Product_Recommendations,2024-09-09,2
Snowflake,L,Missing_Downstream,Product_Recommendations,2024-09-10,0
Snowflake,L,Missing_Downstream,Product_Recommendations,2024-09-11,0
Snowflake,L,Missing_Downstream,Product_Recommendations,2024-09-12,2
Snowflake,L,Missing_Downstream,Product_Recommendations,2024-09-13,2
Snowflake,L,Missing_Downstream,Product_Recommendations,2024-09-14,0
Snowflake,L,Missing_Downstream,Product_Recommendations,2024-09-15,2
Snowflake,L,Missing_Downstream,Order_Payments,2024-09-09,0
Snowflake,L,Missing_Downstream,Order_Payments,2024-09-10,0
Snowflake,L,Missing_Downstream,Order_Payments,2024-09-11,2
Snowflake,L,Missing_Downstream,Order_Payments,2024-09-12,0
Snowflake,L,Missing_Downstream,Order_Payments,2024-09-13,1
Snowflake,L,Missing_Downstream,Order_Payments,2024-09-14,1
Snowflake,L,Missing_Downstream,Order_Payments,2024-09-15,1
Snowflake,L,Missing_Downstream,Inventory_Transfers,2024-09-09,1
Snowflake,L,Missing_Downstream,Inventory_Transfers,2024-09-10,0
Snowflake,L,Missing_Downstream,Inventory_Transfers,2024-09-11,0
Snowflake,L,Missing_Downstream,Inventory_Transfers,2024-09-12,0
Snowflake,L,Missing_Downstream,Inventory_Transfers,2024-09-13,0
Snowflake,L,Missing_Downstream,Inventory_Transfers,2024-09-14,0
Snowflake,L,Missing_Downstream,Inventory_Transfers,2024-09-15,1
Snowflake,L,Missing_Downstream,Supplier_Invoices,2024-09-09,2
Snowflake,L,Missing_Downstream,Supplier_Invoices,2024-09-10,2
Snowflake,L,Missing_Downstream,Supplier_Invoices,2024-09-11,1
Snowflake,L,Missing_Downstream,Supplier_Invoices,2024-09-12,1
Snowflake,L,Missing_Downstream,Supplier_Invoices,2024-09-13,2
Snowflake,L,Missing_Downstream,Supplier_Invoices,2024-09-14,0
Snowflake,L,Missing_Downstream,Supplier_Invoices,2024-09-15,2
Snowflake,L,Missing_Downstream,Customer_Interactions,2024-09-09,0
Snowflake,L,Missing_Downstream,Customer_Interactions,2024-09-10,1
Snowflake,L,Missing_Downstream,Customer_Interactions,2024-09-11,2
Snowflake,L,Missing_Downstream,Customer_Interactions,2024-09-12,1
Snowflake,L,Missing_Downstream,Customer_Interactions,2024-09-13,1
Snowflake,L,Missing_Downstream,Customer_Interactions,2024-09-14,1
Snowflake,L,Missing_Downstream,Customer_Interactions,2024-09-15,0
Snowflake,L,Missing_Downstream,Sales_Reports,2024-09-09,1
Snowflake,L,Missing_Downstream,Sales_Reports,2024-09-10,0
Snowflake,L,Missing_Downstream,Sales_Reports,2024-09-11,1
Snowflake,L,Missing_Downstream,Sales_Reports,2024-09-12,1
Snowflake,L,Missing_Downstream,Sales_Reports,2024-09-13,1
Snowflake,L,Missing_Downstream,Sales_Reports,2024-09-14,2
Snowflake,L,Missing_Downstream,Sales_Reports,2024-09-15,0
Snowflake,L,Missing_Downstream,Marketing_Expenses,2024-09-09,0
Snowflake,L,Missing_Downstream,Marketing_Expenses,2024-09-10,1
Snowflake,L,Missing_Downstream,Marketing_Expenses,2024-09-11,0
Snowflake,L,Missing_Downstream,Marketing_Expenses,2024-09-12,0
Snowflake,L,Missing_Downstream,Marketing_Expenses,2024-09-13,0
Snowflake,L,Missing_Downstream,Marketing_Expenses,2024-09-14,2
Snowflake,L,Missing_Downstream,Marketing_Expenses,2024-09-15,2
Snowflake,L,Missing_Downstream,Employee_Trainings,2024-09-09,0
Snowflake,L,Missing_Downstream,Employee_Trainings,2024-09-10,2
Snowflake,L,Missing_Downstream,Employee_Trainings,2024-09-11,2
Snowflake,L,Missing_Downstream,Employee_Trainings,2024-09-12,1
Snowflake,L,Missing_Downstream,Employee_Trainings,2024-09-13,1
Snowflake,L,Missing_Downstream,Employee_Trainings,2024-09-14,1
Snowflake,L,Missing_Downstream,Employee_Trainings,2024-09-15,2
Snowflake,L,Missing_Downstream,Product_Bundles,2024-09-09,1
Snowflake,L,Missing_Downstream,Product_Bundles,2024-09-10,0
Snowflake,L,Missing_Downstream,Product_Bundles,2024-09-11,0
Snowflake,L,Missing_Downstream,Product_Bundles,2024-09-12,1
Snowflake,L,Missing_Downstream,Product_Bundles,2024-09-13,2
Snowflake,L,Missing_Downstream,Product_Bundles,2024-09-14,1
Snowflake,L,Missing_Downstream,Product_Bundles,2024-09-15,0
Snowflake,L,Missing_Downstream,Order_Processing,2024-09-09,1
Snowflake,L,Missing_Downstream,Order_Processing,2024-09-10,0
Snowflake,L,Missing_Downstream,Order_Processing,2024-09-11,0
Snowflake,L,Missing_Downstream,Order_Processing,2024-09-12,2
Snowflake,L,Missing_Downstream,Order_Processing,2024-09-13,0
Snowflake,L,Missing_Downstream,Order_Processing,2024-09-14,2
Snowflake,L,Missing_Downstream,Order_Processing,2024-09-15,0
Snowflake,L,Missing_Downstream,Customer_Support_Tickets,2024-09-09,2
Snowflake,L,Missing_Downstream,Customer_Support_Tickets,2024-09-10,2
Snowflake,L,Missing_Downstream,Customer_Support_Tickets,2024-09-11,0
Snowflake,L,Missing_Downstream,Customer_Support_Tickets,2024-09-12,0
Snowflake,L,Missing_Downstream,Customer_Support_Tickets,2024-09-13,2
Snowflake,L,Missing_Downstream,Customer_Support_Tickets,2024-09-14,0
Snowflake,L,Missing_Downstream,Customer_Support_Tickets,2024-09-15,0
Snowflake,L,Corrupt_Hash,Customer_Orders,2024-09-09,0
Snowflake,L,Corrupt_Hash,Customer_Orders,2024-09-10,0
Snowflake,L,Corrupt_Hash,Customer_Orders,2024-09-11,0
Snowflake,L,Corrupt_Hash,Customer_Orders,2024-09-12,0
Snowflake,L,Corrupt_Hash,Customer_Orders,2024-09-13,1
Snowflake,L,Corrupt_Hash,Customer_Orders,2024-09-14,1
Snowflake,L,Corrupt_Hash,Customer_Orders,2024-09-15,2
Snowflake,L,Corrupt_Hash,Product_Inventory,2024-09-09,0
Snowflake,L,Corrupt_Hash,Product_Inventory,2024-09-10,2
Snowflake,L,Corrupt_Hash,Product_Inventory,2024-09-11,1
Snowflake,L,Corrupt_Hash,Product_Inventory,2024-09-12,2
Snowflake,L,Corrupt_Hash,Product_Inventory,2024-09-13,1
Snowflake,L,Corrupt_Hash,Product_Inventory,2024-09-14,0
Snowflake,L,Corrupt_Hash,Product_Inventory,2024-09-15,0
Snowflake,L,Corrupt_Hash,Sales_Transactions,2024-09-09,2
Snowflake,L,Corrupt_Hash,Sales_Transactions,2024-09-10,1
Snowflake,L,Corrupt_Hash,Sales_Transactions,2024-09-11,2
Snowflake,L,Corrupt_Hash,Sales_Transactions,2024-09-12,1
Snowflake,L,Corrupt_Hash,Sales_Transactions,2024-09-13,2
Snowflake,L,Corrupt_Hash,Sales_Transactions,2024-09-14,2
Snowflake,L,Corrupt_Hash,Sales_Transactions,2024-09-15,1
Snowflake,L,Corrupt_Hash,Employee_Details,2024-09-09,1
Snowflake,L,Corrupt_Hash,Employee_Details,2024-09-10,2
Snowflake,L,Corrupt_Hash,Employee_Details,2024-09-11,0
Snowflake,L,Corrupt_Hash,Employee_Details,2024-09-12,0
Snowflake,L,Corrupt_Hash,Employee_Details,2024-09-13,1
Snowflake,L,Corrupt_Hash,Employee_Details,2024-09-14,2
Snowflake,L,Corrupt_Hash,Employee_Details,2024-09-15,1
Snowflake,L,Corrupt_Hash,Order_Items,2024-09-09,1
Snowflake,L,Corrupt_Hash,Order_Items,2024-09-10,2
Snowflake,L,Corrupt_Hash,Order_Items,2024-09-11,0
Snowflake,L,Corrupt_Hash,Order_Items,2024-09-12,0
Snowflake,L,Corrupt_Hash,Order_Items,2024-09-13,2
Snowflake,L,Corrupt_Hash,Order_Items,2024-09-14,0
Snowflake,L,Corrupt_Hash,Order_Items,2024-09-15,0
Snowflake,L,Corrupt_Hash,Supplier_Records,2024-09-09,2
Snowflake,L,Corrupt_Hash,Supplier_Records,2024-09-10,1
Snowflake,L,Corrupt_Hash,Supplier_Records,2024-09-11,2
Snowflake,L,Corrupt_Hash,Supplier_Records,2024-09-12,0
Snowflake,L,Corrupt_Hash,Supplier_Records,2024-09-13,2
Snowflake,L,Corrupt_Hash,Supplier_Records,2024-09-14,2
Snowflake,L,Corrupt_Hash,Supplier_Records,2024-09-15,1
Snowflake,L,Corrupt_Hash,Transaction_History,2024-09-09,0
Snowflake,L,Corrupt_Hash,Transaction_History,2024-09-10,0
Snowflake,L,Corrupt_Hash,Transaction_History,2024-09-11,2
Snowflake,L,Corrupt_Hash,Transaction_History,2024-09-12,2
Snowflake,L,Corrupt_Hash,Transaction_History,2024-09-13,2
Snowflake,L,Corrupt_Hash,Transaction_History,2024-09-14,1
Snowflake,L,Corrupt_Hash,Transaction_History,2024-09-15,1
Snowflake,L,Corrupt_Hash,Product_Categories,2024-09-09,1
Snowflake,L,Corrupt_Hash,Product_Categories,2024-09-10,2
Snowflake,L,Corrupt_Hash,Product_Categories,2024-09-11,0
Snowflake,L,Corrupt_Hash,Product_Categories,2024-09-12,1
Snowflake,L,Corrupt_Hash,Product_Categories,2024-09-13,2
Snowflake,L,Corrupt_Hash,Product_Categories,2024-09-14,0
Snowflake,L,Corrupt_Hash,Product_Categories,2024-09-15,1
Snowflake,L,Corrupt_Hash,Payment_Methods,2024-09-09,1
Snowflake,L,Corrupt_Hash,Payment_Methods,2024-09-10,1
Snowflake,L,Corrupt_Hash,Payment_Methods,2024-09-11,0
Snowflake,L,Corrupt_Hash,Payment_Methods,2024-09-12,0
Snowflake,L,Corrupt_Hash,Payment_Methods,2024-09-13,2
Snowflake,L,Corrupt_Hash,Payment_Methods,2024-09-14,2
Snowflake,L,Corrupt_Hash,Payment_Methods,2024-09-15,2
Snowflake,L,Corrupt_Hash,Shipping_Details,2024-09-09,1
Snowflake,L,Corrupt_Hash,Shipping_Details,2024-09-10,0
Snowflake,L,Corrupt_Hash,Shipping_Details,2024-09-11,1
Snowflake,L,Corrupt_Hash,Shipping_Details,2024-09-12,2
Snowflake,L,Corrupt_Hash,Shipping_Details,2024-09-13,0
Snowflake,L,Corrupt_Hash,Shipping_Details,2024-09-14,1
Snowflake,L,Corrupt_Hash,Shipping_Details,2024-09-15,1
Snowflake,L,Corrupt_Hash,Customer_Feedback,2024-09-09,2
Snowflake,L,Corrupt_Hash,Customer_Feedback,2024-09-10,0
Snowflake,L,Corrupt_Hash,Customer_Feedback,2024-09-11,0
Snowflake,L,Corrupt_Hash,Customer_Feedback,2024-09-12,2
Snowflake,L,Corrupt_Hash,Customer_Feedback,2024-09-13,1
Snowflake,L,Corrupt_Hash,Customer_Feedback,2024-09-14,2
Snowflake,L,Corrupt_Hash,Customer_Feedback,2024-09-15,0
Snowflake,L,Corrupt_Hash,Marketing_Campaigns,2024-09-09,1
Snowflake,L,Corrupt_Hash,Marketing_Campaigns,2024-09-10,2
Snowflake,L,Corrupt_Hash,Marketing_Campaigns,2024-09-11,1
Snowflake,L,Corrupt_Hash,Marketing_Campaigns,2024-09-12,2
Snowflake,L,Corrupt_Hash,Marketing_Campaigns,2024-09-13,0
Snowflake,L,Corrupt_Hash,Marketing_Campaigns,2024-09-14,1
